 R(m), J_tot (kA m^-2), J_ext, J_bs, J_di, J_ps
  0.273704E+01  0.411056E+03  0.343989E+03  0.720057E+03  0.214438E+02 -0.670555E+03
  0.278704E+01  0.392086E+03  0.328762E+03  0.723971E+03  0.215149E+02 -0.678220E+03
  0.283704E+01  0.376414E+03  0.316145E+03  0.726695E+03  0.215201E+02 -0.684134E+03
  0.288704E+01  0.364051E+03  0.305836E+03  0.727995E+03  0.214424E+02 -0.687845E+03
  0.293704E+01  0.355006E+03  0.297520E+03  0.728138E+03  0.212609E+02 -0.689276E+03
  0.298704E+01  0.349115E+03  0.290876E+03  0.726741E+03  0.209519E+02 -0.687817E+03
  0.303704E+01  0.344959E+03  0.285586E+03  0.723543E+03  0.204958E+02 -0.682949E+03
  0.308704E+01  0.342788E+03  0.281356E+03  0.718608E+03  0.198779E+02 -0.674954E+03
  0.313704E+01  0.344390E+03  0.277921E+03  0.711046E+03  0.190762E+02 -0.661586E+03
  0.318704E+01  0.349547E+03  0.275041E+03  0.701380E+03  0.180641E+02 -0.643353E+03
  0.323704E+01  0.358469E+03  0.272509E+03  0.688218E+03  0.168194E+02 -0.618119E+03
  0.328704E+01  0.382632E+03  0.279341E+03  0.671504E+03  0.152733E+02 -0.585244E+03
  0.333704E+01  0.427820E+03  0.304928E+03  0.648320E+03  0.132908E+02 -0.540570E+03
  0.338704E+01  0.486066E+03  0.335039E+03  0.619539E+03  0.107973E+02 -0.482986E+03
  0.343704E+01  0.560229E+03  0.380420E+03  0.573479E+03  0.785129E+01 -0.405810E+03
  0.348704E+01  0.649009E+03  0.543508E+03  0.407584E+03  0.468786E+01 -0.309693E+03
  0.353704E+01  0.759325E+03  0.809996E+03  0.135152E+03  0.180563E+01 -0.188683E+03
  0.358704E+01  0.894271E+03  0.929808E+03  0.578681E+01  0.912612E-01 -0.428692E+02
  0.363704E+01  0.105238E+04  0.876792E+03  0.448273E+02  0.980143E+00  0.128563E+03
  0.368704E+01  0.123327E+04  0.622951E+03  0.279519E+03  0.649679E+01  0.322689E+03
  0.373704E+01  0.143423E+04  0.349841E+03  0.527473E+03  0.190847E+02  0.533890E+03
  0.378704E+01  0.163849E+04  0.281402E+03  0.564483E+03  0.410139E+02  0.749576E+03
  0.383704E+01  0.183870E+04  0.230798E+03  0.578067E+03  0.734053E+02  0.953649E+03
  0.388704E+01  0.203732E+04  0.224836E+03  0.574832E+03  0.115568E+03  0.112321E+04
  0.393704E+01  0.217853E+04  0.220301E+03  0.558613E+03  0.163836E+03  0.123759E+04
  0.398704E+01  0.224576E+04  0.220288E+03  0.531384E+03  0.211409E+03  0.128517E+04
  0.403704E+01  0.224051E+04  0.229215E+03  0.495417E+03  0.250799E+03  0.126690E+04
  0.408704E+01  0.217012E+04  0.251045E+03  0.452536E+03  0.276391E+03  0.119218E+04
  0.413704E+01  0.205101E+04  0.285843E+03  0.403935E+03  0.285765E+03  0.107686E+04
  0.418704E+01  0.189470E+04  0.325574E+03  0.352547E+03  0.279728E+03  0.938327E+03
  0.423705E+01  0.170779E+04  0.351921E+03  0.301232E+03  0.261495E+03  0.794114E+03
  0.428704E+01  0.149390E+04  0.339471E+03  0.255593E+03  0.236993E+03  0.662199E+03
  0.433704E+01  0.128374E+04  0.267405E+03  0.226469E+03  0.219159E+03  0.571539E+03
  0.438704E+01  0.121686E+04  0.140402E+03  0.237047E+03  0.244118E+03  0.595636E+03
  0.443704E+01  0.927839E+03  0.174274E+02  0.182302E+03  0.218705E+03  0.500684E+03
