          50
  0.000000E+00  0.352000E+04
  0.251154E-03  0.352000E+04
  0.905728E-03  0.352000E+04
  0.196611E-02  0.352000E+04
  0.342494E-02  0.352000E+04
  0.527864E-02  0.352000E+04
  0.751656E-02  0.352000E+04
  0.101192E-01  0.352000E+04
  0.130782E-01  0.352000E+04
  0.163865E-01  0.352000E+04
  0.200186E-01  0.352000E+04
  0.239696E-01  0.352000E+04
  0.282184E-01  0.352000E+04
  0.327664E-01  0.352000E+04
  0.375872E-01  0.352000E+04
  0.426777E-01  0.352000E+04
  0.480269E-01  0.352000E+04
  0.536186E-01  0.352000E+04
  0.594541E-01  0.352000E+04
  0.655201E-01  0.352000E+04
  0.718109E-01  0.352000E+04
  0.783345E-01  0.352000E+04
  0.850703E-01  0.352000E+04
  0.920440E-01  0.352000E+04
  0.992415E-01  0.351999E+04
  0.106660E+00  0.351999E+04
  0.114329E+00  0.351999E+04
  0.122231E+00  0.351998E+04
  0.130375E+00  0.351996E+04
  0.138780E+00  0.351994E+04
  0.147425E+00  0.351989E+04
  0.156321E+00  0.351981E+04
  0.165465E+00  0.351967E+04
  0.174846E+00  0.351941E+04
  0.184453E+00  0.351895E+04
  0.194266E+00  0.351808E+04
  0.204254E+00  0.351648E+04
  0.214382E+00  0.351347E+04
  0.224614E+00  0.350783E+04
  0.234918E+00  0.349722E+04
  0.245225E+00  0.347740E+04
  0.255486E+00  0.344079E+04
  0.265647E+00  0.337429E+04
  0.275633E+00  0.325690E+04
  0.285414E+00  0.305720E+04
  0.294930E+00  0.273607E+04
  0.304137E+00  0.225771E+04
  0.313000E+00  0.161262E+04
  0.321494E+00  0.840357E+03
  0.327899E+00  0.200000E+03
