 R(m), J_tot (kA m^-2), J_ext, J_bs, J_di, J_ps
  0.209643E+00  0.684392E+02  0.674752E+02  0.131738E+03  0.692517E+01 -0.161502E+03
  0.214643E+00  0.345578E+03  0.274934E+03  0.425937E+03  0.175193E+02 -0.384321E+03
  0.219643E+00  0.706163E+03  0.560199E+03  0.634956E+03  0.281991E+02 -0.581823E+03
  0.224643E+00  0.106616E+04  0.917125E+03  0.828439E+03  0.381000E+02 -0.741795E+03
  0.229643E+00  0.153204E+04  0.133771E+04  0.946137E+03  0.466241E+02 -0.857250E+03
  0.234643E+00  0.200625E+04  0.181277E+04  0.104441E+04  0.534685E+02 -0.931361E+03
  0.239643E+00  0.254983E+04  0.233318E+04  0.108429E+04  0.585349E+02 -0.967421E+03
  0.244643E+00  0.310290E+04  0.288903E+04  0.110325E+04  0.619330E+02 -0.974153E+03
  0.249643E+00  0.369042E+04  0.347131E+04  0.109119E+04  0.638708E+02 -0.958148E+03
  0.254643E+00  0.428537E+04  0.407030E+04  0.106375E+04  0.646618E+02 -0.927805E+03
  0.259643E+00  0.488658E+04  0.467759E+04  0.102626E+04  0.646133E+02 -0.889098E+03
  0.264643E+00  0.548785E+04  0.528441E+04  0.981886E+03  0.640355E+02 -0.847383E+03
  0.269643E+00  0.607583E+04  0.588314E+04  0.938121E+03  0.631793E+02 -0.806368E+03
  0.274643E+00  0.665158E+04  0.646660E+04  0.894927E+03  0.622459E+02 -0.768345E+03
  0.279643E+00  0.720296E+04  0.702799E+04  0.855617E+03  0.613866E+02 -0.735062E+03
  0.284643E+00  0.772648E+04  0.756231E+04  0.821528E+03  0.606889E+02 -0.706891E+03
  0.289643E+00  0.822241E+04  0.806346E+04  0.791046E+03  0.602265E+02 -0.684405E+03
  0.294643E+00  0.867290E+04  0.852897E+04  0.767888E+03  0.600072E+02 -0.667108E+03
  0.299643E+00  0.909951E+04  0.895339E+04  0.746976E+03  0.600620E+02 -0.655034E+03
  0.304643E+00  0.946273E+04  0.933680E+04  0.733848E+03  0.603532E+02 -0.647448E+03
  0.309643E+00  0.981133E+04  0.967442E+04  0.721581E+03  0.608946E+02 -0.644175E+03
  0.314643E+00  0.100795E+05  0.996860E+04  0.716720E+03  0.616267E+02 -0.644523E+03
  0.319643E+00  0.103402E+05  0.102156E+05  0.712053E+03  0.625576E+02 -0.648255E+03
  0.324643E+00  0.105180E+05  0.104188E+05  0.713227E+03  0.636278E+02 -0.654835E+03
  0.329643E+00  0.106849E+05  0.105766E+05  0.714865E+03  0.648363E+02 -0.664001E+03
  0.334643E+00  0.107822E+05  0.106920E+05  0.720322E+03  0.661376E+02 -0.675366E+03
  0.339643E+00  0.108593E+05  0.107658E+05  0.726713E+03  0.675207E+02 -0.688684E+03
  0.344643E+00  0.108841E+05  0.108006E+05  0.735402E+03  0.689561E+02 -0.703678E+03
  0.349643E+00  0.108793E+05  0.107988E+05  0.745289E+03  0.704277E+02 -0.720138E+03
  0.354643E+00  0.108412E+05  0.107630E+05  0.756350E+03  0.719184E+02 -0.737857E+03
  0.359643E+00  0.107652E+05  0.106961E+05  0.768728E+03  0.734125E+02 -0.756657E+03
  0.364643E+00  0.106744E+05  0.106008E+05  0.781467E+03  0.748998E+02 -0.776396E+03
  0.369643E+00  0.105396E+05  0.104804E+05  0.795546E+03  0.763692E+02 -0.796910E+03
  0.374643E+00  0.104064E+05  0.103376E+05  0.809410E+03  0.778117E+02 -0.818115E+03
  0.379643E+00  0.102256E+05  0.101753E+05  0.824556E+03  0.792261E+02 -0.839840E+03
  0.384643E+00  0.100530E+05  0.999671E+04  0.839271E+03  0.806014E+02 -0.862057E+03
  0.389643E+00  0.984542E+04  0.980384E+04  0.854823E+03  0.819437E+02 -0.884610E+03
  0.394643E+00  0.964092E+04  0.960000E+04  0.870086E+03  0.832423E+02 -0.907479E+03
  0.399643E+00  0.941969E+04  0.938703E+04  0.885633E+03  0.845038E+02 -0.930553E+03
  0.404643E+00  0.919440E+04  0.916754E+04  0.901092E+03  0.857235E+02 -0.953789E+03
  0.409643E+00  0.896645E+04  0.894350E+04  0.916440E+03  0.869025E+02 -0.977126E+03
  0.414643E+00  0.873013E+04  0.871659E+04  0.931813E+03  0.880466E+02 -0.100049E+04
  0.419643E+00  0.850115E+04  0.848907E+04  0.946812E+03  0.891465E+02 -0.102387E+04
  0.424643E+00  0.826195E+04  0.826158E+04  0.961867E+03  0.902213E+02 -0.104717E+04
  0.429643E+00  0.803415E+04  0.803657E+04  0.976451E+03  0.912521E+02 -0.107042E+04
  0.434643E+00  0.780100E+04  0.781410E+04  0.990965E+03  0.922627E+02 -0.109351E+04
  0.439643E+00  0.757691E+04  0.759617E+04  0.100507E+04  0.932361E+02 -0.111647E+04
  0.444643E+00  0.735583E+04  0.738307E+04  0.101892E+04  0.941854E+02 -0.113923E+04
  0.449643E+00  0.714030E+04  0.717579E+04  0.103245E+04  0.951075E+02 -0.116177E+04
  0.454643E+00  0.693288E+04  0.697508E+04  0.104560E+04  0.959994E+02 -0.118406E+04
  0.459643E+00  0.672938E+04  0.678098E+04  0.105843E+04  0.968738E+02 -0.120605E+04
