 R(m), J_tot (kA m^-2), J_ext, J_bs, J_di, J_ps
  0.303704E+01  0.344788E+03  0.285567E+03  0.723664E+03  0.205041E+02 -0.683106E+03
  0.308704E+01  0.342608E+03  0.281339E+03  0.718708E+03  0.198850E+02 -0.675086E+03
  0.313704E+01  0.344202E+03  0.277905E+03  0.711110E+03  0.190820E+02 -0.661670E+03
  0.318704E+01  0.349353E+03  0.275025E+03  0.701464E+03  0.180685E+02 -0.643458E+03
  0.323704E+01  0.358274E+03  0.272493E+03  0.688290E+03  0.168224E+02 -0.618202E+03
  0.328704E+01  0.382468E+03  0.279369E+03  0.671561E+03  0.152747E+02 -0.585300E+03
  0.333704E+01  0.427680E+03  0.304976E+03  0.648352E+03  0.132904E+02 -0.540585E+03
  0.338704E+01  0.485943E+03  0.335094E+03  0.619560E+03  0.107953E+02 -0.482961E+03
  0.343704E+01  0.560120E+03  0.380544E+03  0.573426E+03  0.784795E+01 -0.405740E+03
  0.348704E+01  0.648929E+03  0.544010E+03  0.407147E+03  0.468395E+01 -0.309567E+03
  0.353704E+01  0.759284E+03  0.810325E+03  0.134881E+03  0.180230E+01 -0.188500E+03
  0.358704E+01  0.894267E+03  0.929920E+03  0.572483E+01  0.903009E-01 -0.426383E+02
  0.363704E+01  0.105241E+04  0.876645E+03  0.450163E+02  0.984002E+00  0.128825E+03
  0.368704E+01  0.123334E+04  0.622508E+03  0.279997E+03  0.650838E+01  0.322958E+03
  0.373704E+01  0.143432E+04  0.349763E+03  0.527579E+03  0.191069E+02  0.534152E+03
  0.378704E+01  0.163858E+04  0.281340E+03  0.564568E+03  0.410483E+02  0.749810E+03
  0.383704E+01  0.183880E+04  0.230779E+03  0.578145E+03  0.734517E+02  0.953821E+03
  0.388704E+01  0.203738E+04  0.224819E+03  0.574892E+03  0.115623E+03  0.112331E+04
  0.393704E+01  0.217856E+04  0.220287E+03  0.558686E+03  0.163895E+03  0.123759E+04
  0.398704E+01  0.224574E+04  0.220280E+03  0.531450E+03  0.211464E+03  0.128509E+04
  0.403704E+01  0.224046E+04  0.229214E+03  0.495473E+03  0.250846E+03  0.126676E+04
  0.408704E+01  0.217004E+04  0.251050E+03  0.452576E+03  0.276426E+03  0.119201E+04
  0.413704E+01  0.205094E+04  0.285849E+03  0.403954E+03  0.285791E+03  0.107670E+04
  0.418704E+01  0.189462E+04  0.325573E+03  0.352556E+03  0.279747E+03  0.938192E+03
  0.423705E+01  0.170772E+04  0.351907E+03  0.301236E+03  0.261509E+03  0.794010E+03
  0.428704E+01  0.149384E+04  0.339442E+03  0.255595E+03  0.237006E+03  0.662128E+03
  0.433704E+01  0.128372E+04  0.267371E+03  0.226475E+03  0.219176E+03  0.571501E+03
  0.438704E+01  0.121688E+04  0.140379E+03  0.237057E+03  0.244145E+03  0.595624E+03
  0.443704E+01  0.927797E+03  0.174243E+02  0.182295E+03  0.218714E+03  0.500643E+03
