          50
  0.000000E+00  0.710296E+20
  0.592075E-02  0.706438E+20
  0.873182E-02  0.704629E+20
  0.120601E-01  0.702504E+20
  0.160041E-01  0.700012E+20
  0.203794E-01  0.697279E+20
  0.254561E-01  0.694148E+20
  0.308645E-01  0.690860E+20
  0.370778E-01  0.687142E+20
  0.437486E-01  0.683218E+20
  0.508896E-01  0.679093E+20
  0.588705E-01  0.674575E+20
  0.669665E-01  0.670086E+20
  0.762579E-01  0.665050E+20
  0.856802E-01  0.660063E+20
  0.959464E-01  0.654763E+20
  0.106753E+00  0.649328E+20
  0.118027E+00  0.643811E+20
  0.130157E+00  0.638040E+20
  0.142715E+00  0.632237E+20
  0.155889E+00  0.626330E+20
  0.169700E+00  0.620323E+20
  0.184124E+00  0.614241E+20
  0.198919E+00  0.608189E+20
  0.214631E+00  0.601953E+20
  0.230372E+00  0.595881E+20
  0.247149E+00  0.589576E+20
  0.264000E+00  0.583382E+20
  0.281472E+00  0.577062E+20
  0.299282E+00  0.570669E+20
  0.317582E+00  0.564075E+20
  0.335912E+00  0.557340E+20
  0.354836E+00  0.550112E+20
  0.373751E+00  0.542422E+20
  0.392862E+00  0.533933E+20
  0.412127E+00  0.524321E+20
  0.431435E+00  0.513205E+20
  0.450643E+00  0.500148E+20
  0.469866E+00  0.484436E+20
  0.488940E+00  0.465463E+20
  0.507758E+00  0.442586E+20
  0.526408E+00  0.414926E+20
  0.544703E+00  0.382090E+20
  0.562703E+00  0.343512E+20
  0.580192E+00  0.299497E+20
  0.597405E+00  0.249442E+20
  0.613976E+00  0.194386E+20
  0.630202E+00  0.132888E+20
  0.645689E+00  0.661682E+19
  0.659811E+00  0.000000E+00
