          53          77
 0.820770044E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.885845887E+00
 0.826374321E+00 0.778021507E+00 0.741021739E+00 0.713278065E+00 0.692688598E+00
 0.677354312E+00 0.665922153E+00 0.657541422E+00 0.649472227E+00 0.642790536E+00
 0.637575958E+00 0.633666535E+00 0.631370915E+00 0.630818118E+00 0.632102330E+00
 0.635395989E+00 0.640792209E+00 0.648164501E+00 0.657453493E+00 0.668537176E+00
 0.682459705E+00 0.696807194E+00 0.713228389E+00 0.731246846E+00 0.750196945E+00
 0.770810163E+00 0.789246218E+00 0.804535416E+00 0.824533022E+00 0.843791239E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.905677139E+00 0.837955424E+00 0.786462305E+00 0.746722492E+00
 0.716160799E+00 0.693187857E+00 0.675843899E+00 0.662356729E+00 0.651448735E+00
 0.641234480E+00 0.631804774E+00 0.623570306E+00 0.616734145E+00 0.611392508E+00
 0.607725164E+00 0.605879114E+00 0.605979555E+00 0.608151024E+00 0.612473327E+00
 0.618953013E+00 0.627600689E+00 0.638448168E+00 0.651663795E+00 0.666744770E+00
 0.684776288E+00 0.703561815E+00 0.724381040E+00 0.747022176E+00 0.769000585E+00
 0.791985160E+00 0.818640559E+00 0.848625282E+00 0.884718859E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.933780235E+00 0.858164801E+00
 0.799252569E+00 0.755149366E+00 0.722241967E+00 0.696907077E+00 0.677338662E+00
 0.661718709E+00 0.648596534E+00 0.635965473E+00 0.624060616E+00 0.613088386E+00
 0.603314578E+00 0.594951858E+00 0.588165610E+00 0.583123587E+00 0.579977435E+00
 0.578861077E+00 0.579892071E+00 0.583159051E+00 0.588717598E+00 0.596614498E+00
 0.606900934E+00 0.619635550E+00 0.634757028E+00 0.652400561E+00 0.671980243E+00
 0.694243777E+00 0.718793542E+00 0.743939389E+00 0.770889547E+00 0.800806576E+00
 0.831176828E+00 0.859041626E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.886653698E+00 0.821166837E+00 0.769498506E+00 0.731330883E+00
 0.703229767E+00 0.681656243E+00 0.663991361E+00 0.648806811E+00 0.633942959E+00
 0.619624239E+00 0.606083534E+00 0.593546999E+00 0.582246777E+00 0.572394113E+00
 0.564175384E+00 0.557763972E+00 0.553317363E+00 0.550976034E+00 0.550861965E+00
 0.553075084E+00 0.557693560E+00 0.564782479E+00 0.574399629E+00 0.586593688E+00
 0.601385464E+00 0.618815034E+00 0.638804561E+00 0.661481675E+00 0.687275333E+00
 0.714141246E+00 0.743405300E+00 0.774681934E+00 0.804825516E+00 0.830917615E+00
 0.848384220E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.857638822E+00
 0.795151223E+00 0.747633135E+00 0.713368519E+00 0.688509746E+00 0.668941735E+00
 0.651914458E+00 0.635031074E+00 0.618500292E+00 0.602553041E+00 0.587424356E+00
 0.573345123E+00 0.560541322E+00 0.549225722E+00 0.539594026E+00 0.531826322E+00
 0.526086545E+00 0.522521890E+00 0.521260899E+00 0.522413535E+00 0.526071722E+00
 0.532312939E+00 0.541201721E+00 0.552791034E+00 0.567119482E+00 0.584223480E+00
 0.604125770E+00 0.626897134E+00 0.652538770E+00 0.680392482E+00 0.711084748E+00
 0.743305019E+00 0.775073836E+00 0.804154539E+00 0.827839330E+00 0.843995601E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.899304123E+00 0.827293336E+00 0.772641846E+00 0.730912652E+00
 0.699538007E+00 0.676256893E+00 0.657575340E+00 0.638963987E+00 0.620496060E+00
 0.602387178E+00 0.584879320E+00 0.568215266E+00 0.552632240E+00 0.538359377E+00
 0.525613691E+00 0.514597644E+00 0.505496961E+00 0.498481387E+00 0.493703104E+00
 0.491297205E+00 0.491381733E+00 0.494058197E+00 0.499413111E+00 0.507519107E+00
 0.518436095E+00 0.532209319E+00 0.548875094E+00 0.568462151E+00 0.591003570E+00
 0.616501515E+00 0.644844578E+00 0.676055030E+00 0.709326197E+00 0.743193758E+00
 0.775602550E+00 0.804507521E+00 0.828166945E+00 0.845574913E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.846288842E+00
 0.793838421E+00 0.749740080E+00 0.714614428E+00 0.686869030E+00 0.664611390E+00
 0.645185888E+00 0.625259867E+00 0.605336057E+00 0.585736944E+00 0.566737687E+00
 0.548596276E+00 0.531559895E+00 0.515864620E+00 0.501733094E+00 0.489372565E+00
 0.478974103E+00 0.470710469E+00 0.464738549E+00 0.461197432E+00 0.460210716E+00
 0.461886637E+00 0.466319117E+00 0.473588509E+00 0.483760898E+00 0.496887791E+00
 0.513006292E+00 0.532139807E+00 0.554299266E+00 0.579478440E+00 0.607656462E+00
 0.638833602E+00 0.672809630E+00 0.708170271E+00 0.743268864E+00 0.776158457E+00
 0.805482173E+00 0.830671817E+00 0.852426024E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.870784448E+00 0.812919798E+00 0.767164598E+00 0.729706176E+00
 0.699595344E+00 0.674924039E+00 0.653687887E+00 0.632473038E+00 0.611077076E+00
 0.589724990E+00 0.568697432E+00 0.548271818E+00 0.528715909E+00 0.510286418E+00
 0.493226922E+00 0.477765531E+00 0.464113281E+00 0.452463578E+00 0.442992219E+00
 0.435856836E+00 0.431199250E+00 0.429146581E+00 0.429810912E+00 0.433291695E+00
 0.439675208E+00 0.449033371E+00 0.461424299E+00 0.476887721E+00 0.495444988E+00
 0.517096037E+00 0.541817464E+00 0.569567705E+00 0.600296789E+00 0.633892117E+00
 0.670035310E+00 0.706792911E+00 0.742594351E+00 0.775999007E+00 0.806673837E+00
 0.835378998E+00 0.864305891E+00 0.897229194E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.829538795E+00
 0.784517715E+00 0.746072935E+00 0.713914556E+00 0.686829899E+00 0.663358215E+00
 0.641645912E+00 0.619220254E+00 0.596499996E+00 0.573798253E+00 0.551412026E+00
 0.529629276E+00 0.508728336E+00 0.488975139E+00 0.470620014E+00 0.453895568E+00
 0.439015287E+00 0.426173229E+00 0.415544899E+00 0.407288199E+00 0.401544641E+00
 0.398441572E+00 0.398093461E+00 0.400602880E+00 0.406060372E+00 0.414543983E+00
 0.426117325E+00 0.440825347E+00 0.458691162E+00 0.479711449E+00 0.503851420E+00
 0.531042638E+00 0.561180899E+00 0.594115052E+00 0.629608990E+00 0.667179013E+00
 0.704667094E+00 0.740923133E+00 0.775353210E+00 0.808690205E+00 0.842819518E+00
 0.880995939E+00 0.927805083E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.853241465E+00 0.802771376E+00 0.762115406E+00 0.728269194E+00
 0.699841677E+00 0.675131769E+00 0.652477518E+00 0.629347575E+00 0.605663821E+00
 0.581680605E+00 0.557699575E+00 0.534026204E+00 0.510959881E+00 0.488789704E+00
 0.467790220E+00 0.448216984E+00 0.430305505E+00 0.414270331E+00 0.400304658E+00
 0.388581284E+00 0.379255532E+00 0.372466402E+00 0.368340224E+00 0.366990476E+00
 0.368521055E+00 0.373025688E+00 0.380587771E+00 0.391275440E+00 0.405141359E+00
 0.422213707E+00 0.442492063E+00 0.465939412E+00 0.492474882E+00 0.521965103E+00
 0.554215680E+00 0.588961673E+00 0.625831381E+00 0.664182519E+00 0.702104726E+00
 0.739108393E+00 0.775540837E+00 0.813060749E+00 0.854677289E+00 0.905713567E+00
 0.968418248E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.825826764E+00
 0.780632749E+00 0.744227083E+00 0.713857410E+00 0.687588634E+00 0.663686445E+00
 0.640820919E+00 0.616734314E+00 0.591926496E+00 0.566760946E+00 0.541572513E+00
 0.516685274E+00 0.492412329E+00 0.469053509E+00 0.446890857E+00 0.426183964E+00
 0.407169559E+00 0.390060831E+00 0.375048100E+00 0.362300606E+00 0.351967819E+00
 0.344184782E+00 0.339072886E+00 0.336743981E+00 0.337301738E+00 0.340841482E+00
 0.347449364E+00 0.357200246E+00 0.370154280E+00 0.386348802E+00 0.405791370E+00
 0.428451526E+00 0.454250867E+00 0.483051171E+00 0.514644953E+00 0.548748307E+00
 0.584996645E+00 0.622921543E+00 0.661811198E+00 0.700430392E+00 0.738987536E+00
 0.778731232E+00 0.822438070E+00 0.875389029E+00 0.949000635E+00 0.105656415E+01
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.855766207E+00 0.804460180E+00 0.762571777E+00 0.728817614E+00
 0.700986130E+00 0.676584547E+00 0.653399717E+00 0.629263922E+00 0.604092213E+00
 0.578185029E+00 0.551891687E+00 0.525560492E+00 0.499531411E+00 0.474130222E+00
 0.449666185E+00 0.426427473E+00 0.404676005E+00 0.384648002E+00 0.366553567E+00
 0.350577784E+00 0.336883269E+00 0.325613905E+00 0.316896360E+00 0.310847740E+00
 0.307574427E+00 0.307177767E+00 0.309753403E+00 0.315390745E+00 0.324171493E+00
 0.336162725E+00 0.351414376E+00 0.369946558E+00 0.391742818E+00 0.416739029E+00
 0.444810022E+00 0.475761200E+00 0.509320429E+00 0.545138572E+00 0.582798766E+00
 0.621818888E+00 0.661533546E+00 0.701567056E+00 0.742800211E+00 0.787424948E+00
 0.839502234E+00 0.905655192E+00 0.993775794E+00 0.110647248E+01 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.851645391E+00
 0.789804607E+00 0.748252771E+00 0.716177332E+00 0.689744799E+00 0.665787518E+00
 0.642663671E+00 0.617712922E+00 0.591544832E+00 0.564583537E+00 0.537212598E+00
 0.509799421E+00 0.482698753E+00 0.456247861E+00 0.430763378E+00 0.406537857E+00
 0.383833646E+00 0.362884535E+00 0.343895764E+00 0.327045459E+00 0.312487755E+00
 0.300357048E+00 0.290773224E+00 0.283843419E+00 0.279669531E+00 0.278348932E+00
 0.279975962E+00 0.284643019E+00 0.292436660E+00 0.303433769E+00 0.317696216E+00
 0.335262188E+00 0.356134689E+00 0.380271835E+00 0.407574244E+00 0.437877192E+00
 0.470941343E+00 0.506454839E+00 0.544043829E+00 0.583303169E+00 0.623817574E+00
 0.665020161E+00 0.707397456E+00 0.752525578E+00 0.803671593E+00 0.865956893E+00
 0.945477809E+00 0.104711316E+01 0.116992920E+01 0.659810806E+00 0.659810806E+00
 0.659810806E+00 0.904147718E+00 0.834887165E+00 0.778950970E+00 0.737442123E+00
 0.705941772E+00 0.680284136E+00 0.657018655E+00 0.632477429E+00 0.606456013E+00
 0.579256109E+00 0.551258821E+00 0.522851279E+00 0.494412900E+00 0.466309100E+00
 0.438886496E+00 0.412466544E+00 0.387344044E+00 0.363779899E+00 0.342003473E+00
 0.322213272E+00 0.304578963E+00 0.289244578E+00 0.276333588E+00 0.265954922E+00
 0.258208214E+00 0.253186606E+00 0.250982496E+00 0.251688747E+00 0.255398625E+00
 0.262203819E+00 0.272192371E+00 0.285438819E+00 0.302000100E+00 0.321903343E+00
 0.345134760E+00 0.371628883E+00 0.401260644E+00 0.433834572E+00 0.469088212E+00
 0.506699454E+00 0.546313192E+00 0.587587588E+00 0.630213961E+00 0.673674205E+00
 0.719382649E+00 0.769832384E+00 0.829883433E+00 0.904356789E+00 0.998975700E+00
 0.111280495E+01 0.659810806E+00 0.659810806E+00 0.659810806E+00 0.877108392E+00
 0.813567967E+00 0.764690907E+00 0.726968553E+00 0.696619633E+00 0.671321287E+00
 0.647959346E+00 0.622556269E+00 0.595543300E+00 0.567329183E+00 0.538320265E+00
 0.508916499E+00 0.479508123E+00 0.450468666E+00 0.422151478E+00 0.394880478E+00
 0.368950024E+00 0.344618190E+00 0.322107808E+00 0.301608978E+00 0.283281222E+00
 0.267257107E+00 0.253648178E+00 0.242551123E+00 0.234054701E+00 0.228244174E+00
 0.225206006E+00 0.225029194E+00 0.227807649E+00 0.233638678E+00 0.242618584E+00
 0.254837589E+00 0.270371733E+00 0.289273759E+00 0.311561722E+00 0.337208520E+00
 0.366132808E+00 0.398188602E+00 0.433166980E+00 0.470801085E+00 0.510784693E+00
 0.552810999E+00 0.596631148E+00 0.642046988E+00 0.688498965E+00 0.738562082E+00
 0.796719279E+00 0.869091220E+00 0.961449590E+00 0.107638314E+01 0.659810806E+00
 0.659810806E+00 0.659810806E+00 0.852995054E+00 0.792105102E+00 0.749630908E+00
 0.716840334E+00 0.688682162E+00 0.663488511E+00 0.639462176E+00 0.613108278E+00
 0.585080804E+00 0.555854669E+00 0.525856637E+00 0.495497450E+00 0.465174099E+00
 0.435266467E+00 0.406130448E+00 0.378091345E+00 0.351440360E+00 0.326431210E+00
 0.303278393E+00 0.282161908E+00 0.263229972E+00 0.246601924E+00 0.232376420E+00
 0.220637838E+00 0.211462673E+00 0.204926977E+00 0.201109274E+00 0.200095485E+00
 0.201979461E+00 0.206861590E+00 0.214846457E+00 0.226040334E+00 0.240538600E+00
 0.258419846E+00 0.279735359E+00 0.304498009E+00 0.332670066E+00 0.364157923E+00
 0.398805917E+00 0.436401049E+00 0.476684253E+00 0.519377416E+00 0.564233060E+00
 0.611097695E+00 0.659810806E+00 0.709692314E+00 0.767400879E+00 0.837898335E+00
 0.924199256E+00 0.103248313E+01 0.117240624E+01 0.659810806E+00 0.659810806E+00
 0.829892751E+00 0.769912695E+00 0.734874132E+00 0.707145078E+00 0.682210248E+00
 0.657726537E+00 0.631874952E+00 0.604261707E+00 0.575141185E+00 0.544895939E+00
 0.513933424E+00 0.482661771E+00 0.451480494E+00 0.420772212E+00 0.390892624E+00
 0.362166622E+00 0.334880043E+00 0.309280927E+00 0.285573804E+00 0.263927297E+00
 0.244477454E+00 0.227328900E+00 0.212566381E+00 0.200261184E+00 0.190478718E+00
 0.183283056E+00 0.178746410E+00 0.176948372E+00 0.177981551E+00 0.181949685E+00
 0.188966377E+00 0.199148970E+00 0.212614629E+00 0.229466928E+00 0.249790070E+00
 0.273634612E+00 0.301007535E+00 0.331865284E+00 0.366104247E+00 0.403562033E+00
 0.444023611E+00 0.487237875E+00 0.532949272E+00 0.580943781E+00 0.631033852E+00
 0.682402769E+00 0.739734326E+00 0.806340541E+00 0.884259082E+00 0.979103923E+00
 0.111462898E+01 0.659810806E+00 0.659810806E+00 0.809698326E+00 0.758318799E+00
 0.726391156E+00 0.700176543E+00 0.676229203E+00 0.651550524E+00 0.624629419E+00
 0.595894294E+00 0.565714178E+00 0.534478215E+00 0.502589968E+00 0.470456671E+00
 0.438478799E+00 0.407038087E+00 0.376489977E+00 0.347155747E+00 0.319315625E+00
 0.293209292E+00 0.269031337E+00 0.246937567E+00 0.227050627E+00 0.209460810E+00
 0.194238073E+00 0.181440048E+00 0.171119373E+00 0.163330888E+00 0.158135879E+00
 0.155609592E+00 0.155842683E+00 0.158941206E+00 0.165024405E+00 0.174222662E+00
 0.186670036E+00 0.202495935E+00 0.221814505E+00 0.244713210E+00 0.271242944E+00
 0.301404969E+00 0.335145707E+00 0.372350488E+00 0.412845449E+00 0.456408376E+00
 0.502789916E+00 0.551760760E+00 0.603194760E+00 0.657092380E+00 0.713302544E+00
 0.775119571E+00 0.843098600E+00 0.915526182E+00 0.974281331E+00 0.659810806E+00
 0.659810806E+00 0.855448613E+00 0.778125476E+00 0.730985299E+00 0.698650671E+00
 0.671825210E+00 0.645869584E+00 0.617803160E+00 0.587984150E+00 0.556788975E+00
 0.524609017E+00 0.491847925E+00 0.458912715E+00 0.426202984E+00 0.394100086E+00
 0.362957620E+00 0.333091145E+00 0.304775613E+00 0.278239852E+00 0.253668946E+00
 0.231204699E+00 0.210955844E+00 0.192998172E+00 0.177387212E+00 0.164166508E+00
 0.153375754E+00 0.145058677E+00 0.139268591E+00 0.136073801E+00 0.135561530E+00
 0.137838615E+00 0.143030224E+00 0.151278521E+00 0.162732709E+00 0.177544417E+00
 0.195856346E+00 0.217791330E+00 0.243439041E+00 0.272844768E+00 0.305999254E+00
 0.342831632E+00 0.383206564E+00 0.426928983E+00 0.473759211E+00 0.523446682E+00
 0.575793255E+00 0.630685886E+00 0.687342630E+00 0.747267858E+00 0.808923089E+00
 0.869508772E+00 0.922204835E+00 0.930279791E+00 0.659810806E+00 0.841807568E+00
 0.780886017E+00 0.734153793E+00 0.697387084E+00 0.667733598E+00 0.640536724E+00
 0.611351378E+00 0.580499080E+00 0.548347590E+00 0.515285886E+00 0.481716477E+00
 0.448046046E+00 0.414674164E+00 0.381980977E+00 0.350316087E+00 0.319990921E+00
 0.291272753E+00 0.264380129E+00 0.239487779E+00 0.216723405E+00 0.196180956E+00
 0.177922905E+00 0.161989812E+00 0.148411587E+00 0.137215221E+00 0.128432693E+00
 0.122108820E+00 0.118304548E+00 0.117104174E+00 0.118613875E+00 0.122963692E+00
 0.130302462E+00 0.140796270E+00 0.154615885E+00 0.171930282E+00 0.192893271E+00
 0.217630296E+00 0.246226577E+00 0.278714518E+00 0.315062198E+00 0.355168953E+00
 0.398865128E+00 0.445919427E+00 0.496067570E+00 0.549072460E+00 0.604855745E+00
 0.663597722E+00 0.722763156E+00 0.782546548E+00 0.837669139E+00 0.882686377E+00
 0.907847474E+00 0.659810806E+00 0.824725710E+00 0.771309639E+00 0.728986266E+00
 0.693811840E+00 0.663683444E+00 0.635416724E+00 0.605201714E+00 0.573395412E+00
 0.540365714E+00 0.506498783E+00 0.472196271E+00 0.437864839E+00 0.403903516E+00
 0.370691077E+00 0.338574695E+00 0.307860586E+00 0.278807227E+00 0.251625026E+00
 0.226474905E+00 0.203473601E+00 0.182699178E+00 0.164201261E+00 0.148005995E+00
 0.134129801E+00 0.122587453E+00 0.113399742E+00 0.106601346E+00 0.102248213E+00
 0.100418022E+00 0.101216618E+00 0.104776434E+00 0.111254889E+00 0.120828680E+00
 0.133687285E+00 0.150022330E+00 0.170015388E+00 0.193826309E+00 0.221574439E+00
 0.253329119E+00 0.289094754E+00 0.328801363E+00 0.372299870E+00 0.419365578E+00
 0.469711536E+00 0.523028681E+00 0.579056563E+00 0.637610207E+00 0.697523017E+00
 0.756065152E+00 0.810067113E+00 0.857242083E+00 0.893565313E+00 0.918052574E+00
 0.802710067E+00 0.758034679E+00 0.721530610E+00 0.689487774E+00 0.659810806E+00
 0.630461883E+00 0.599293583E+00 0.566629964E+00 0.532818446E+00 0.498236962E+00
 0.463285342E+00 0.428371074E+00 0.393894379E+00 0.360234028E+00 0.327733847E+00
 0.296694850E+00 0.267369094E+00 0.239956561E+00 0.214606242E+00 0.191423675E+00
 0.170471841E+00 0.151787510E+00 0.135383453E+00 0.121262967E+00 0.109428942E+00
 0.998918528E-01 0.926768397E-01 0.878313802E-01 0.854292841E-01 0.855745955E-01
 0.884014102E-01 0.940716424E-01 0.102773032E+00 0.114709878E+00 0.130094002E+00
 0.149133533E+00 0.172014725E+00 0.198890559E+00 0.229863939E+00 0.264971067E+00
 0.304169968E+00 0.347330174E+00 0.394230084E+00 0.444563873E+00 0.497959070E+00
 0.554025834E+00 0.612432798E+00 0.672679076E+00 0.731822870E+00 0.787647670E+00
 0.837756633E+00 0.878077148E+00 0.900555604E+00 0.778433250E+00 0.744355182E+00
 0.713859449E+00 0.684888817E+00 0.655935664E+00 0.625534358E+00 0.593547283E+00
 0.560161283E+00 0.525686077E+00 0.490492361E+00 0.454981887E+00 0.419566035E+00
 0.384648040E+00 0.350607211E+00 0.317786179E+00 0.286482587E+00 0.256940062E+00
 0.229349373E+00 0.203850363E+00 0.180533798E+00 0.159452072E+00 0.140627092E+00
 0.124060889E+00 0.109743640E+00 0.976670093E-01 0.878312851E-01 0.802529011E-01
 0.749711934E-01 0.720552921E-01 0.716056012E-01 0.737566067E-01 0.786750324E-01
 0.865564265E-01 0.976188360E-01 0.112091359E+00 0.130202652E+00 0.152167373E+00
 0.178165749E+00 0.208330205E+00 0.242726417E+00 0.281337864E+00 0.324054070E+00
 0.370658008E+00 0.420829815E+00 0.474152863E+00 0.530146437E+00 0.588332645E+00
 0.648238383E+00 0.708270300E+00 0.765846499E+00 0.817515419E+00 0.859224983E+00
 0.887535934E+00 0.760363615E+00 0.734759738E+00 0.707960651E+00 0.680367318E+00
 0.651260573E+00 0.620399917E+00 0.587889493E+00 0.553968303E+00 0.518966289E+00
 0.483268906E+00 0.447290283E+00 0.411451502E+00 0.376162510E+00 0.341805421E+00
 0.308722309E+00 0.277206321E+00 0.247495640E+00 0.219773604E+00 0.194167560E+00
 0.170757881E+00 0.149585829E+00 0.130659820E+00 0.113971228E+00 0.994987640E-01
 0.872229148E-01 0.771345602E-01 0.692416099E-01 0.635762817E-01 0.602012884E-01
 0.592142195E-01 0.607491561E-01 0.649752750E-01 0.720952232E-01 0.823366969E-01
 0.959442119E-01 0.113167041E+00 0.134240500E+00 0.159372006E+00 0.188721226E+00
 0.222380795E+00 0.260358274E+00 0.302561636E+00 0.348785075E+00 0.398702574E+00
 0.451872638E+00 0.507758366E+00 0.565780067E+00 0.625392316E+00 0.685557043E+00
 0.743627875E+00 0.796614740E+00 0.842645169E+00 0.878446479E+00 0.745505237E+00
 0.726625153E+00 0.702448624E+00 0.675056288E+00 0.646126019E+00 0.615155809E+00
 0.582369903E+00 0.548086326E+00 0.512685306E+00 0.476585406E+00 0.440223139E+00
 0.404034490E+00 0.368438270E+00 0.333821344E+00 0.300526950E+00 0.268845712E+00
 0.239009760E+00 0.211193495E+00 0.185515959E+00 0.162047609E+00 0.140816854E+00
 0.121823162E+00 0.105044917E+00 0.904524011E-01 0.780153310E-01 0.677151246E-01
 0.595522753E-01 0.535516454E-01 0.497701101E-01 0.483022892E-01 0.492804333E-01
 0.528760384E-01 0.592958261E-01 0.687766555E-01 0.815758835E-01 0.979581091E-01
