         501          50
  3.57111E-001  0.00000E+000
  3.57076E-001  1.11270E-002
  3.56938E-001  2.22522E-002
  3.56717E-001  3.33759E-002
  3.56434E-001  4.44984E-002
  3.56105E-001  5.56199E-002
  3.55747E-001  6.67404E-002
  3.55388E-001  7.78608E-002
  3.55059E-001  8.89821E-002
  3.54793E-001  1.00105E-001
  3.54620E-001  1.11230E-001
  3.54568E-001  1.22357E-001
  3.54662E-001  1.33484E-001
  3.54927E-001  1.44607E-001
  3.55384E-001  1.55724E-001
  3.56011E-001  1.66833E-001
  3.56747E-001  1.77935E-001
  3.57538E-001  1.89033E-001
  3.58412E-001  2.00124E-001
  3.59429E-001  2.11206E-001
  3.60654E-001  2.22270E-001
  3.62168E-001  2.33295E-001
  3.64052E-001  2.44257E-001
  3.66260E-001  2.55161E-001
  3.68583E-001  2.66045E-001
  3.70809E-001  2.76947E-001
  3.72893E-001  2.87877E-001
  3.74903E-001  2.98820E-001
  3.76897E-001  3.09766E-001
  3.78868E-001  3.20716E-001
  3.80785E-001  3.31676E-001
  3.82621E-001  3.42650E-001
  3.84352E-001  3.53641E-001
  3.85954E-001  3.64651E-001
  3.87442E-001  3.75677E-001
  3.88880E-001  3.86710E-001
  3.90331E-001  3.97742E-001
  3.91828E-001  4.08767E-001
  3.93388E-001  4.19783E-001
  3.95022E-001  4.30789E-001
  3.96729E-001  4.41784E-001
  3.98501E-001  4.52767E-001
  4.00337E-001  4.63740E-001
  4.02245E-001  4.74702E-001
  4.04234E-001  4.85652E-001
  4.06352E-001  4.96577E-001
  4.08681E-001  5.07456E-001
  4.11283E-001  5.18271E-001
  4.14034E-001  5.29051E-001
  4.16720E-001  5.39851E-001
  4.19209E-001  5.50701E-001
  4.21717E-001  5.61542E-001
  4.24551E-001  5.72294E-001
  4.27885E-001  5.82906E-001
  4.31604E-001  5.93401E-001
  4.35559E-001  6.03810E-001
  4.39613E-001  6.14172E-001
  4.43643E-001  6.24540E-001
  4.47538E-001  6.34964E-001
  4.51356E-001  6.45421E-001
  4.55336E-001  6.55809E-001
  4.59711E-001  6.66029E-001
  4.64430E-001  6.76104E-001
  4.69224E-001  6.86151E-001
  4.73836E-001  6.96282E-001
  4.78291E-001  7.06480E-001
  4.82824E-001  7.16638E-001
  4.87648E-001  7.26657E-001
  4.92717E-001  7.36561E-001
  4.97815E-001  7.46455E-001
  5.02742E-001  7.56434E-001
  5.07541E-001  7.66476E-001
  5.12417E-001  7.76474E-001
  5.17564E-001  7.86331E-001
  5.22943E-001  7.96069E-001
  5.28362E-001  8.05791E-001
  5.33636E-001  8.15594E-001
  5.38796E-001  8.25457E-001
  5.44051E-001  8.35261E-001
  5.49610E-001  8.44889E-001
  5.55499E-001  8.54326E-001
  5.61566E-001  8.63659E-001
  5.67657E-001  8.72978E-001
  5.73705E-001  8.82321E-001
  5.79786E-001  8.91636E-001
  5.85992E-001  9.00868E-001
  5.92391E-001  9.09970E-001
  5.98990E-001  9.18931E-001
  6.05784E-001  9.27747E-001
  6.12767E-001  9.36413E-001
  6.19948E-001  9.44914E-001
  6.27343E-001  9.53231E-001
  6.34966E-001  9.61345E-001
  6.42830E-001  9.69234E-001
  6.50939E-001  9.76870E-001
  6.59297E-001  9.84223E-001
  6.67907E-001  9.91265E-001
  6.76769E-001  9.97978E-001
  6.85867E-001  1.00437E+000
  6.95187E-001  1.01047E+000
  7.04712E-001  1.01627E+000
  7.14428E-001  1.02181E+000
  7.24321E-001  1.02706E+000
  7.34385E-001  1.03199E+000
  7.44613E-001  1.03654E+000
  7.54998E-001  1.04067E+000
  7.65534E-001  1.04432E+000
  7.76214E-001  1.04746E+000
  7.87030E-001  1.05002E+000
  7.97967E-001  1.05204E+000
  8.08966E-001  1.05376E+000
  8.19973E-001  1.05546E+000
  8.30997E-001  1.05697E+000
  8.42061E-001  1.05806E+000
  8.53174E-001  1.05860E+000
  8.64309E-001  1.05870E+000
  8.75441E-001  1.05846E+000
  8.86557E-001  1.05796E+000
  8.97658E-001  1.05722E+000
  9.08745E-001  1.05626E+000
  9.19808E-001  1.05506E+000
  9.30836E-001  1.05358E+000
  9.41817E-001  1.05178E+000
  9.52751E-001  1.04971E+000
  9.63636E-001  1.04740E+000
  9.74474E-001  1.04488E+000
  9.85269E-001  1.04218E+000
  9.96026E-001  1.03933E+000
  1.00674E+000  1.03632E+000
  1.01740E+000  1.03314E+000
  1.02800E+000  1.02976E+000
  1.03855E+000  1.02622E+000
  1.04906E+000  1.02257E+000
  1.05955E+000  1.01885E+000
  1.06998E+000  1.01498E+000
  1.08032E+000  1.01088E+000
  1.09055E+000  1.00650E+000
  1.10069E+000  1.00192E+000
  1.11079E+000  9.97248E-001
  1.12088E+000  9.92539E-001
  1.13091E+000  9.87721E-001
  1.14083E+000  9.82705E-001
  1.15063E+000  9.77444E-001
  1.16034E+000  9.72003E-001
  1.17000E+000  9.66469E-001
  1.17963E+000  9.60894E-001
  1.18921E+000  9.55226E-001
  1.19868E+000  9.49393E-001
  1.20801E+000  9.43341E-001
  1.21722E+000  9.37091E-001
  1.22632E+000  9.30688E-001
  1.23535E+000  9.24177E-001
  1.24431E+000  9.17581E-001
  1.25321E+000  9.10909E-001
  1.26207E+000  9.04172E-001
  1.27087E+000  8.97369E-001
  1.27961E+000  8.90481E-001
  1.28827E+000  8.83488E-001
  1.29682E+000  8.76375E-001
  1.30529E+000  8.69156E-001
  1.31368E+000  8.61856E-001
  1.32203E+000  8.54498E-001
  1.33034E+000  8.47100E-001
  1.33862E+000  8.39666E-001
  1.34687E+000  8.32199E-001
  1.35509E+000  8.24703E-001
  1.36329E+000  8.17183E-001
  1.37148E+000  8.09646E-001
  1.37965E+000  8.02098E-001
  1.38782E+000  7.94544E-001
  1.39599E+000  7.86988E-001
  1.40415E+000  7.79430E-001
  1.41232E+000  7.71871E-001
  1.42048E+000  7.64311E-001
  1.42864E+000  7.56746E-001
  1.43679E+000  7.49171E-001
  1.44492E+000  7.41582E-001
  1.45304E+000  7.33971E-001
  1.46112E+000  7.26327E-001
  1.46917E+000  7.18638E-001
  1.47716E+000  7.10895E-001
  1.48508E+000  7.03084E-001
  1.49292E+000  6.95193E-001
  1.50067E+000  6.87208E-001
  1.50832E+000  6.79119E-001
  1.51584E+000  6.70917E-001
  1.52322E+000  6.62594E-001
  1.53046E+000  6.54143E-001
  1.53755E+000  6.45558E-001
  1.54446E+000  6.36839E-001
  1.55121E+000  6.27987E-001
  1.55778E+000  6.19003E-001
  1.56416E+000  6.09887E-001
  1.57036E+000  6.00648E-001
  1.57639E+000  5.91295E-001
  1.58226E+000  5.81836E-001
  1.58797E+000  5.72283E-001
  1.59354E+000  5.62643E-001
  1.59896E+000  5.52923E-001
  1.60424E+000  5.43126E-001
  1.60939E+000  5.33257E-001
  1.61439E+000  5.23318E-001
  1.61927E+000  5.13315E-001
  1.62401E+000  5.03250E-001
  1.62864E+000  4.93134E-001
  1.63318E+000  4.82975E-001
  1.63764E+000  4.72783E-001
  1.64206E+000  4.62568E-001
  1.64644E+000  4.52340E-001
  1.65081E+000  4.42107E-001
  1.65518E+000  4.31875E-001
  1.65954E+000  4.21639E-001
  1.66389E+000  4.11396E-001
  1.66820E+000  4.01141E-001
  1.67248E+000  3.90871E-001
  1.67672E+000  3.80582E-001
  1.68090E+000  3.70268E-001
  1.68501E+000  3.59927E-001
  1.68905E+000  3.49555E-001
  1.69300E+000  3.39147E-001
  1.69684E+000  3.28699E-001
  1.70055E+000  3.18209E-001
  1.70413E+000  3.07672E-001
  1.70756E+000  2.97083E-001
  1.71082E+000  2.86441E-001
  1.71390E+000  2.75743E-001
  1.71682E+000  2.64994E-001
  1.71957E+000  2.54197E-001
  1.72216E+000  2.43357E-001
  1.72459E+000  2.32476E-001
  1.72685E+000  2.21558E-001
  1.72897E+000  2.10608E-001
  1.73092E+000  1.99628E-001
  1.73273E+000  1.88623E-001
  1.73439E+000  1.77596E-001
  1.73590E+000  1.66551E-001
  1.73727E+000  1.55491E-001
  1.73850E+000  1.44421E-001
  1.73960E+000  1.33343E-001
  1.74057E+000  1.22260E-001
  1.74147E+000  1.11171E-001
  1.74229E+000  1.00074E-001
  1.74300E+000  8.89704E-002
  1.74357E+000  7.78592E-002
  1.74404E+000  6.67426E-002
  1.74442E+000  5.56226E-002
  1.74473E+000  4.45006E-002
  1.74497E+000  3.33770E-002
  1.74514E+000  2.22521E-002
  1.74524E+000  1.11263E-002
  1.74527E+000 -1.55434E-014
  1.74524E+000 -1.11263E-002
  1.74514E+000 -2.22521E-002
  1.74497E+000 -3.33770E-002
  1.74473E+000 -4.45006E-002
  1.74442E+000 -5.56226E-002
  1.74404E+000 -6.67426E-002
  1.74357E+000 -7.78592E-002
  1.74300E+000 -8.89704E-002
  1.74229E+000 -1.00074E-001
  1.74147E+000 -1.11171E-001
  1.74057E+000 -1.22260E-001
  1.73960E+000 -1.33343E-001
  1.73850E+000 -1.44421E-001
  1.73727E+000 -1.55491E-001
  1.73590E+000 -1.66551E-001
  1.73439E+000 -1.77596E-001
  1.73273E+000 -1.88623E-001
  1.73092E+000 -1.99628E-001
  1.72897E+000 -2.10608E-001
  1.72685E+000 -2.21558E-001
  1.72459E+000 -2.32476E-001
  1.72216E+000 -2.43357E-001
  1.71957E+000 -2.54197E-001
  1.71682E+000 -2.64994E-001
  1.71390E+000 -2.75743E-001
  1.71082E+000 -2.86441E-001
  1.70756E+000 -2.97083E-001
  1.70413E+000 -3.07672E-001
  1.70055E+000 -3.18209E-001
  1.69684E+000 -3.28699E-001
  1.69300E+000 -3.39147E-001
  1.68905E+000 -3.49555E-001
  1.68501E+000 -3.59927E-001
  1.68090E+000 -3.70268E-001
  1.67672E+000 -3.80582E-001
  1.67248E+000 -3.90871E-001
  1.66820E+000 -4.01141E-001
  1.66389E+000 -4.11396E-001
  1.65954E+000 -4.21639E-001
  1.65518E+000 -4.31875E-001
  1.65081E+000 -4.42107E-001
  1.64644E+000 -4.52340E-001
  1.64206E+000 -4.62568E-001
  1.63764E+000 -4.72783E-001
  1.63318E+000 -4.82975E-001
  1.62864E+000 -4.93134E-001
  1.62401E+000 -5.03250E-001
  1.61927E+000 -5.13315E-001
  1.61439E+000 -5.23318E-001
  1.60939E+000 -5.33257E-001
  1.60424E+000 -5.43126E-001
  1.59896E+000 -5.52923E-001
  1.59354E+000 -5.62643E-001
  1.58797E+000 -5.72283E-001
  1.58226E+000 -5.81836E-001
  1.57639E+000 -5.91295E-001
  1.57036E+000 -6.00648E-001
  1.56416E+000 -6.09887E-001
  1.55778E+000 -6.19003E-001
  1.55121E+000 -6.27987E-001
  1.54446E+000 -6.36839E-001
  1.53755E+000 -6.45558E-001
  1.53046E+000 -6.54143E-001
  1.52322E+000 -6.62594E-001
  1.51584E+000 -6.70917E-001
  1.50832E+000 -6.79119E-001
  1.50067E+000 -6.87208E-001
  1.49292E+000 -6.95193E-001
  1.48508E+000 -7.03084E-001
  1.47716E+000 -7.10895E-001
  1.46917E+000 -7.18638E-001
  1.46112E+000 -7.26327E-001
  1.45304E+000 -7.33971E-001
  1.44492E+000 -7.41582E-001
  1.43679E+000 -7.49171E-001
  1.42864E+000 -7.56746E-001
  1.42048E+000 -7.64311E-001
  1.41232E+000 -7.71871E-001
  1.40415E+000 -7.79430E-001
  1.39599E+000 -7.86988E-001
  1.38782E+000 -7.94544E-001
  1.37965E+000 -8.02098E-001
  1.37148E+000 -8.09646E-001
  1.36329E+000 -8.17183E-001
  1.35509E+000 -8.24703E-001
  1.34687E+000 -8.32199E-001
  1.33862E+000 -8.39666E-001
  1.33034E+000 -8.47100E-001
  1.32203E+000 -8.54498E-001
  1.31368E+000 -8.61856E-001
