          50
  0.000000E+00  0.352000E+04
  0.509302E-03  0.352000E+04
  0.818729E-03  0.352000E+04
  0.118577E-02  0.352000E+04
  0.162825E-02  0.352000E+04
  0.213395E-02  0.352000E+04
  0.271395E-02  0.352000E+04
  0.332960E-02  0.352000E+04
  0.403997E-02  0.352000E+04
  0.478182E-02  0.352000E+04
  0.559437E-02  0.352000E+04
  0.644748E-02  0.352000E+04
  0.737138E-02  0.352000E+04
  0.832923E-02  0.352000E+04
  0.933603E-02  0.352000E+04
  0.104023E-01  0.352000E+04
  0.115045E-01  0.352000E+04
  0.126538E-01  0.352000E+04
  0.138370E-01  0.352000E+04
  0.150850E-01  0.352000E+04
  0.163560E-01  0.352000E+04
  0.176724E-01  0.352000E+04
  0.190429E-01  0.352000E+04
  0.204401E-01  0.351999E+04
  0.218856E-01  0.351999E+04
  0.233824E-01  0.351998E+04
  0.249208E-01  0.351998E+04
  0.264928E-01  0.351996E+04
  0.281242E-01  0.351994E+04
  0.298011E-01  0.351989E+04
  0.315032E-01  0.351982E+04
  0.332764E-01  0.351970E+04
  0.350787E-01  0.351948E+04
  0.369096E-01  0.351909E+04
  0.388014E-01  0.351840E+04
  0.407065E-01  0.351716E+04
  0.426433E-01  0.351492E+04
  0.446047E-01  0.351084E+04
  0.465685E-01  0.350348E+04
  0.485510E-01  0.349007E+04
  0.505242E-01  0.346602E+04
  0.524887E-01  0.342317E+04
  0.544319E-01  0.334828E+04
  0.563517E-01  0.322015E+04
  0.582367E-01  0.300902E+04
  0.600829E-01  0.267778E+04
  0.619004E-01  0.218802E+04
  0.636597E-01  0.153650E+04
  0.653969E-01  0.744374E+03
  0.664971E-01  0.200000E+03
