 R(m), J_tot (kA m^-2), J_ext, J_bs, J_di, J_ps
  0.290468E+00  0.560648E+02  0.395390E+02  0.582078E+02  0.545468E+01 -0.528256E+02
  0.310468E+00  0.198478E+03  0.172004E+03  0.112146E+03  0.116215E+02 -0.984365E+02
  0.330468E+00  0.384435E+03  0.353193E+03  0.114881E+03  0.134063E+02 -0.996307E+02
  0.350468E+00  0.578863E+03  0.550532E+03  0.101014E+03  0.128873E+02 -0.857452E+02
  0.370468E+00  0.762916E+03  0.737933E+03  0.870557E+02  0.120745E+02 -0.738806E+02
  0.390468E+00  0.917273E+03  0.896466E+03  0.789637E+02  0.117510E+02 -0.680927E+02
  0.410468E+00  0.103334E+04  0.101403E+04  0.758731E+02  0.119776E+02 -0.675338E+02
  0.430468E+00  0.110261E+04  0.108628E+04  0.768221E+02  0.125773E+02 -0.707069E+02
  0.450468E+00  0.112935E+04  0.111439E+04  0.802609E+02  0.133725E+02 -0.763669E+02
  0.470468E+00  0.111864E+04  0.110452E+04  0.852807E+02  0.142245E+02 -0.836693E+02
  0.490468E+00  0.107754E+04  0.106536E+04  0.912487E+02  0.150504E+02 -0.920265E+02
  0.510468E+00  0.101804E+04  0.100644E+04  0.976060E+02  0.158081E+02 -0.100985E+03
  0.530468E+00  0.945591E+03  0.936498E+03  0.104023E+03  0.164879E+02 -0.110238E+03
  0.550468E+00  0.870583E+03  0.862967E+03  0.110320E+03  0.170900E+02 -0.119556E+03
  0.570468E+00  0.795854E+03  0.791114E+03  0.116230E+03  0.176288E+02 -0.128755E+03
  0.590468E+00  0.727068E+03  0.724753E+03  0.121806E+03  0.181064E+02 -0.137680E+03
  0.610468E+00  0.665053E+03  0.665851E+03  0.126788E+03  0.185300E+02 -0.146224E+03
  0.630468E+00  0.611695E+03  0.615458E+03  0.131341E+03  0.188872E+02 -0.154250E+03
  0.650468E+00  0.566597E+03  0.573565E+03  0.135208E+03  0.191644E+02 -0.161621E+03
  0.670468E+00  0.529663E+03  0.539701E+03  0.138479E+03  0.193332E+02 -0.168138E+03
  0.690468E+00  0.500044E+03  0.512982E+03  0.141042E+03  0.193587E+02 -0.173644E+03
  0.710468E+00  0.476569E+03  0.492307E+03  0.142760E+03  0.192034E+02 -0.177894E+03
  0.730468E+00  0.458893E+03  0.476571E+03  0.143783E+03  0.188209E+02 -0.180602E+03
  0.750468E+00  0.444874E+03  0.464576E+03  0.143514E+03  0.181774E+02 -0.181480E+03
  0.770468E+00  0.434861E+03  0.455330E+03  0.142362E+03  0.172380E+02 -0.180172E+03
  0.790468E+00  0.427533E+03  0.447891E+03  0.139874E+03  0.159842E+02 -0.176300E+03
  0.810468E+00  0.422274E+03  0.441504E+03  0.136002E+03  0.144179E+02 -0.169631E+03
  0.830468E+00  0.419689E+03  0.435654E+03  0.131004E+03  0.125595E+02 -0.159744E+03
  0.850468E+00  0.424936E+03  0.437190E+03  0.123513E+03  0.104273E+02 -0.146187E+03
  0.870468E+00  0.433804E+03  0.439530E+03  0.114797E+03  0.806817E+01 -0.128699E+03
  0.890468E+00  0.445941E+03  0.444465E+03  0.102819E+03  0.561438E+01 -0.107021E+03
  0.910468E+00  0.461558E+03  0.450596E+03  0.888661E+02  0.327087E+01 -0.812752E+02
  0.930468E+00  0.480462E+03  0.496717E+03  0.339618E+02  0.132689E+01 -0.510933E+02
  0.950468E+00  0.503142E+03  0.517359E+03  0.359182E+01  0.156836E+00 -0.174532E+02
  0.970468E+00  0.528599E+03  0.506351E+03  0.384755E+01  0.209834E+00  0.186926E+02
  0.990468E+00  0.555872E+03  0.462723E+03  0.356290E+02  0.196678E+01  0.559555E+02
  0.101047E+01  0.583865E+03  0.402899E+03  0.824395E+02  0.585956E+01  0.926076E+02
  0.103047E+01  0.610260E+03  0.378399E+03  0.926341E+02  0.121574E+02  0.127019E+03
